2601  2500   1   4  2   2
1   3
1.0  0.3
     1      0.00000000      0.00000000      0.00000000
     2      0.00000000      0.02000000      0.00000000
     3      0.00000000      0.04000000      0.00000000
     4      0.00000000      0.06000000      0.00000000
     5      0.00000000      0.08000000      0.00000000
     6      0.00000000      0.10000000      0.00000000
     7      0.00000000      0.12000000      0.00000000
     8      0.00000000      0.14000000      0.00000000
     9      0.00000000      0.16000000      0.00000000
    10      0.00000000      0.18000000      0.00000000
    11      0.00000000      0.20000000      0.00000000
    12      0.00000000      0.22000000      0.00000000
    13      0.00000000      0.24000000      0.00000000
    14      0.00000000      0.26000000      0.00000000
    15      0.00000000      0.28000000      0.00000000
    16      0.00000000      0.30000000      0.00000000
    17      0.00000000      0.32000000      0.00000000
    18      0.00000000      0.34000000      0.00000000
    19      0.00000000      0.36000000      0.00000000
    20      0.00000000      0.38000000      0.00000000
    21      0.00000000      0.40000000      0.00000000
    22      0.00000000      0.42000000      0.00000000
    23      0.00000000      0.44000000      0.00000000
    24      0.00000000      0.46000000      0.00000000
    25      0.00000000      0.48000000      0.00000000
    26      0.00000000      0.50000000      0.00000000
    27      0.00000000      0.52000000      0.00000000
    28      0.00000000      0.54000000      0.00000000
    29      0.00000000      0.56000000      0.00000000
    30      0.00000000      0.58000000      0.00000000
    31      0.00000000      0.60000000      0.00000000
    32      0.00000000      0.62000000      0.00000000
    33      0.00000000      0.64000000      0.00000000
    34      0.00000000      0.66000000      0.00000000
    35      0.00000000      0.68000000      0.00000000
    36      0.00000000      0.70000000      0.00000000
    37      0.00000000      0.72000000      0.00000000
    38      0.00000000      0.74000000      0.00000000
    39      0.00000000      0.76000000      0.00000000
    40      0.00000000      0.78000000      0.00000000
    41      0.00000000      0.80000000      0.00000000
    42      0.00000000      0.82000000      0.00000000
    43      0.00000000      0.84000000      0.00000000
    44      0.00000000      0.86000000      0.00000000
    45      0.00000000      0.88000000      0.00000000
    46      0.00000000      0.90000000      0.00000000
    47      0.00000000      0.92000000      0.00000000
    48      0.00000000      0.94000000      0.00000000
    49      0.00000000      0.96000000      0.00000000
    50      0.00000000      0.98000000      0.00000000
    51      0.00000000      1.00000000      0.00000000
    52      0.02000000      0.00000000      0.00000000
    53      0.02000000      0.02000000      0.00000000
    54      0.02000000      0.04000000      0.00000000
    55      0.02000000      0.06000000      0.00000000
    56      0.02000000      0.08000000      0.00000000
    57      0.02000000      0.10000000      0.00000000
    58      0.02000000      0.12000000      0.00000000
    59      0.02000000      0.14000000      0.00000000
    60      0.02000000      0.16000000      0.00000000
    61      0.02000000      0.18000000      0.00000000
    62      0.02000000      0.20000000      0.00000000
    63      0.02000000      0.22000000      0.00000000
    64      0.02000000      0.24000000      0.00000000
    65      0.02000000      0.26000000      0.00000000
    66      0.02000000      0.28000000      0.00000000
    67      0.02000000      0.30000000      0.00000000
    68      0.02000000      0.32000000      0.00000000
    69      0.02000000      0.34000000      0.00000000
    70      0.02000000      0.36000000      0.00000000
    71      0.02000000      0.38000000      0.00000000
    72      0.02000000      0.40000000      0.00000000
    73      0.02000000      0.42000000      0.00000000
    74      0.02000000      0.44000000      0.00000000
    75      0.02000000      0.46000000      0.00000000
    76      0.02000000      0.48000000      0.00000000
    77      0.02000000      0.50000000      0.00000000
    78      0.02000000      0.52000000      0.00000000
    79      0.02000000      0.54000000      0.00000000
    80      0.02000000      0.56000000      0.00000000
    81      0.02000000      0.58000000      0.00000000
    82      0.02000000      0.60000000      0.00000000
    83      0.02000000      0.62000000      0.00000000
    84      0.02000000      0.64000000      0.00000000
    85      0.02000000      0.66000000      0.00000000
    86      0.02000000      0.68000000      0.00000000
    87      0.02000000      0.70000000      0.00000000
    88      0.02000000      0.72000000      0.00000000
    89      0.02000000      0.74000000      0.00000000
    90      0.02000000      0.76000000      0.00000000
    91      0.02000000      0.78000000      0.00000000
    92      0.02000000      0.80000000      0.00000000
