121  100   1   4  2   2
1   3
1.0  0.3
     1      0.00000000      0.00000000      0.00000000
     2      0.00000000      0.10000000      0.00000000
     3      0.00000000      0.20000000      0.00000000
     4      0.00000000      0.30000000      0.00000000
     5      0.00000000      0.40000000      0.00000000
     6      0.00000000      0.50000000      0.00000000
     7      0.00000000      0.60000000      0.00000000
     8      0.00000000      0.70000000      0.00000000
     9      0.00000000      0.80000000      0.00000000
    10      0.00000000      0.90000000      0.00000000
    11      0.00000000      1.00000000      0.00000000
    12      0.10000000      0.00000000      0.00000000
    13      0.10000000      0.10000000      0.00000000
    14      0.10000000      0.20000000      0.00000000
    15      0.10000000      0.30000000      0.00000000
    16      0.10000000      0.40000000      0.00000000
    17      0.10000000      0.50000000      0.00000000
    18      0.10000000      0.60000000      0.00000000
    19      0.10000000      0.70000000      0.00000000
    20      0.10000000      0.80000000      0.00000000
    21      0.10000000      0.90000000      0.00000000
    22      0.10000000      1.00000000      0.00000000
    23      0.20000000      0.00000000      0.00000000
    24      0.20000000      0.10000000      0.00000000
    25      0.20000000      0.20000000      0.00000000
    26      0.20000000      0.30000000      0.00000000
    27      0.20000000      0.40000000      0.00000000
    28      0.20000000      0.50000000      0.00000000
    29      0.20000000      0.60000000      0.00000000
    30      0.20000000      0.70000000      0.00000000
    31      0.20000000      0.80000000      0.00000000
    32      0.20000000      0.90000000      0.00000000
    33      0.20000000      1.00000000      0.00000000
    34      0.30000000      0.00000000      0.00000000
    35      0.30000000      0.10000000      0.00000000
    36      0.30000000      0.20000000      0.00000000
    37      0.30000000      0.30000000      0.00000000
    38      0.30000000      0.40000000      0.00000000
    39      0.30000000      0.50000000      0.00000000
    40      0.30000000      0.60000000      0.00000000
    41      0.30000000      0.70000000      0.00000000
    42      0.30000000      0.80000000      0.00000000
    43      0.30000000      0.90000000      0.00000000
    44      0.30000000      1.00000000      0.00000000
    45      0.40000000      0.00000000      0.00000000
    46      0.40000000      0.10000000      0.00000000
    47      0.40000000      0.20000000      0.00000000
    48      0.40000000      0.30000000      0.00000000
    49      0.40000000      0.40000000      0.00000000
    50      0.40000000      0.50000000      0.00000000
    51      0.40000000      0.60000000      0.00000000
    52      0.40000000      0.70000000      0.00000000
    53      0.40000000      0.80000000      0.00000000
    54      0.40000000      0.90000000      0.00000000
    55      0.40000000      1.00000000      0.00000000
    56      0.50000000      0.00000000      0.00000000
    57      0.50000000      0.10000000      0.00000000
    58      0.50000000      0.20000000      0.00000000
    59      0.50000000      0.30000000      0.00000000
    60      0.50000000      0.40000000      0.00000000
    61      0.50000000      0.50000000      0.00000000
    62      0.50000000      0.60000000      0.00000000
    63      0.50000000      0.70000000      0.00000000
    64      0.50000000      0.80000000      0.00000000
    65      0.50000000      0.90000000      0.00000000
    66      0.50000000      1.00000000      0.00000000
    67      0.60000000      0.00000000      0.00000000
    68      0.60000000      0.10000000      0.00000000
    69      0.60000000      0.20000000      0.00000000
    70      0.60000000      0.30000000      0.00000000
    71      0.60000000      0.40000000      0.00000000
    72      0.60000000      0.50000000      0.00000000
    73      0.60000000      0.60000000      0.00000000
    74      0.60000000      0.70000000      0.00000000
    75      0.60000000      0.80000000      0.00000000
    76      0.60000000      0.90000000      0.00000000
